KRISHNA DEVI MAHESWARI PHARMACY COLLEGE,Rajasthan,
K S MEMORIAL COLLEGE OF NURSING,Rajasthan,
KUCHAMAN COLLEGE OF PHARMACEUTICAL SCIENCES,Rajasthan,
LAGAN SHAH MEMORIAL NURSING,Rajasthan,
LAL BAHADUR SHASHTRI COLLEGE OF PHARMACY,Rajasthan,
LIBERTY COLLEGE OF NURSING,Rajasthan,
MAA GAYATRI BSC NURSING COLLEGE,Rajasthan,
MAA GAYATRI COLLEGE OF POST BASIC BSC NURSING,Rajasthan,
MAA GAYTRI PHYSIOTHERAPY COLLEGE,Rajasthan,
MAHARAJA GANGASINGH DENTAL COLLEGE AND RESEARCH CENTRE,Rajasthan,
MAHARANA PRATAP NATIONAL INSTITUTEITUTE OF NURSING EDUCATION AND RESEARCH CENTRE,Rajasthan,
MAHARISHI ARVIND INSTITUTE OF PHARMACY ,Jaipur,
MAHARSI ARVIND COLLEGE OF PHARMACY,Rajasthan,
MAHATMA GANDHI COLLEGE OF NURSING,Rajasthan,
MAHATMA GANDHI COLLEGE OF NURSING,Rajasthan,
MAHATMA GANDHI COLLEGE OF PHARMACEUTICAL SCIENCES,Rajasthan,
MAHATMA GANDHI COLLEGE OF PHARMACY ,Sikar,
MAHATMA GANDHI SCHOOL OF PHARMACY,Rajasthan,
MAHATMA JYOTIBA FULE COLLEGE OF NURSING,Rajasthan,
MAI KHADIJA INSTITUTEITUTE OF NURSING SCIENCES,Rajasthan,
MARUDHAR COLLEGE OF NURSING,Rajasthan,
MAULANA AZAD INSTITUTEITUTE OF PHARMACY,Rajasthan,
MAYURAKSHI COLLEGE OF NURSING,Rajasthan,
M B COLLEGE OF NURSING,Rajasthan,
M D MISSION COLLEGE OF NURSING,Rajasthan,
MEDICAL AND TECHNOLOGY INSTITUTEITUTE OF NURSING,Rajasthan,
MEWAR BSC NURSING COLLEGE,Rajasthan,
MEWAR GIRLS INSTITUTEITUTE OF NURSING,Rajasthan,
MITTAL COLLEGE OF NURSING,Rajasthan,
M N COLLEGE OF NURSING,Rajasthan,
MOTHER TERESA NURSING AND PARAMEDICAL INSTITUTEITUTE,Rajasthan,
NAURANG RAM DUKIYA COLLEGE OF NURSING,Rajasthan,
NEHRU MEMORIAL COLLEGE OF PHARMACY,Rajasthan,
NIGHTINGLE COLLEGE OF NURSING,Rajasthan,
NIMT COLLEGE OF NURSING,Rajasthan,
OPERA COLLEGE OF NURSING,Rajasthan,
PARMANAND COLLEGE OF TECHNOLOGY,Rajasthan,
PINK CITY COLLEGE OF NURSING,Rajasthan,
PRABHA SHANKAR PANDYA COLLEGE OF NURSING,Rajasthan,
RAJASTHAN COLLEGE OF NURSING,Rajasthan,
RAJASTHAN COLLEGE OF NURSING,Rajasthan,
RAJASTHAN COLLEGE OF NURSING,Rajasthan,
RAJASTHAN COLLEGE OF NURSING,Rajasthan,
RAJASTHAN PHARMACY COLLEGE,Rajasthan,
RAMI DEVI COLLEGE OF NURSING,Rajasthan,
RAMSNEHI COLLEGE OF NURSING,Rajasthan,
RANTHAMBHORE COLLEGE OF NURSING,Rajasthan,
RAWAT NURSING COLLEGE,Rajasthan,
R C MEMORIAL NURSING COLLEGE,Rajasthan,
REGIONAL COLLEGE OF PHARMACY,Rajasthan,
RNT MEDICAL COLLEGE,Rajasthan,
R R COLLEGE OF NURSING,Rajasthan,
R R COLLEGE OF NURSING,Rajasthan,
SAGAR COLLEGE OF BSC NURSING,Rajasthan,
SAHID BHAGAT SINGH COLLEGE OF NURSING,Rajasthan,
SAHNAAJ COLLEGE OF NURSING,Rajasthan,
SAINT FLORENCE COLLEGE OF NURSING,Rajasthan,
SAKET COLLEGE OF NURSING,Rajasthan,
SALOUNI INSTITUTEITUTE OF MEDICAL SCIENCE COLLEGE OF NURSING,Rajasthan,
SAMVARDHANA COLLEGE OF NURSING,Rajasthan,
SANJIVAN COLLEGE OF PHARMACY,Rajasthan,
SANJIVANI COLLEGE OF PHARMACY,Rajasthan,
SANSKAR COLLEGE OF NURSING,Rajasthan,
SARASWATI COLLEGE OF NURSING,Rajasthan,
SARASWATI COLLEGE OF NURSING,Rajasthan,
SAROJ LAL MAHROTRA GLOBAL NURSING COLLEGE,Rajasthan,
SARVODAYA COLLEGE OF NURSING,Rajasthan,
SARVODAYA COLLEGE OF PARAMEDICAL AND NURSING EDUCATION,Rajasthan,
SETH G L BIHANI S D COLLEGE OF TECH EDUCATION,Rajasthan,
SHARDA COLLEGE OF NURSING,Rajasthan,
SHEKHAWATI COLLEGE OF PHARMACY,Rajasthan,
SHEKHAWATI MEDICAL TRAINING INSTITUTEITUTE,Rajasthan,
SHIVAJI COLLEGE OF NURSING,Rajasthan,
SHREE DIGAMBAR DEGREE COLLEGE OF NURSING,Rajasthan,
SHREE LBS COLLEGE OF NURSING,Rajasthan,
SHREE NRASINGH COLLEGE OF NURSING,Rajasthan,
SHREE RAM COLLEGE OF NURSING,Rajasthan,
SHREE RAM SINGH VISHNOI MEMO BSC NURSING,Rajasthan,
SHRI BAJRANG COLLEGE OF PHARMACY,Rajasthan,
SHRI BALAJI COLLEGE OF NURSING,Rajasthan,
SHRI BALAJI COLLEGE OF NURSING,Rajasthan,
SHRI BALAJI COLLEGE OF PHARMACY,Rajasthan,
SHRI BALAJI COLLEGE OF PHARMACY,Rajasthan,
SHRI BAPUJI COLLEGE OF NURSING,Rajasthan,
SHRI DIGAMBER COLLEGE OF NURSING,Rajasthan,
SHRI KRISHNA INSTITUTEITUTE OF MEDICAL AND HEALTH SCIENCES AND RESEARCH,Rajasthan,
SHRINATH COLLEGE OF PHARMACY,Rajasthan,
SHRI ONKAR LAL NURSING COLLEGE,Rajasthan,
SHRI RADHA RAMAN NURSING,Rajasthan,
SHRI SAWAI COLLEGE OF NURSING,Rajasthan,
SHRI USB COLLEGE OF PHARMACY,Rajasthan,
SIDDHARTHA INSTITUTEITUTE OF PHARMACY,Rajasthan,
SIDHI VINAYAK COLLEGE OF SCIENCE AND HR,Rajasthan,
SIKAR NURSING COLLEGE,Rajasthan,
S K G MEMORIAL NURSING,Rajasthan,
SLNG COLLEGE OF PHYSIOTHERAPY,Rajasthan,
S M S COLLEGE OF NURSING,Rajasthan,
S M S COLLEGE OF NURSING,Rajasthan,
S M S MEDICAL COLLEGE,Rajasthan,
SMS MEDICAL DEPARTMENT OF PHARMACY,Rajasthan,
SMT DAKUBEN SAREMALJI SANCHETI NURSING INSTITUTEITUTE,Rajasthan,
S N COLLEGE OF NURSING,Rajasthan,
SONI COLLEGE OF NURSING,Rajasthan,
S P MEDICAL COLLEGE AND HOSPITAL,Rajasthan,
SRI GANGANAGAR COLLEGE OF NURSING,Rajasthan,
SRIGANGANAGAR COLLEGE OF PHARMACY,Rajasthan,
SRI LAL BAHADUR SHASTRI COLLEGE OF NURSING,Rajasthan,
SRINATH B SC NURSING COLLEGE,Rajasthan,
SRINATH PHYSIOTHERAPY COLLEGE,Rajasthan,
STAR NURSING COLLEGE,Rajasthan,
S TECH COLLEGE OF NURSING,Rajasthan,
S TECH COLLEGE OF POST BASIC BSC NURSING,Rajasthan,
ST THOMAS COLLEGE OF NURSING,Rajasthan,
SUDHA COLLEGE OF NURSING,Rajasthan,
SUFIYA COLLEGE OF NURSING,Rajasthan,
SUNRISE COLLEGE OF NURSING,Rajasthan,
SUPERKING COLLEGE OF NURSING,Rajasthan,
SURENDRA COLLEGE OF PHYSIOTHERAPY,Rajasthan,
SWAMI KESHWANAND COLLEGE OF NURSING,Rajasthan,
SWAMI KESHWANAND INSTITUTE OF PHARMACY,Rajasthan,
SWAMI KESHWANAND INSTITUTE OF TECH MANAGEMENT AND GRAMOTHAN,Rajasthan,
SWASTHYA KALYAN COLLEGE OF PHYSIOTHERAPY,Rajasthan,
SYMBIOSIS INSTITUTEITUTE OF NURSING,Rajasthan,
UDAIPUR COLLEGE OF NURSING,Rajasthan,
UPCHAR COLLEGE OF NURSING,Rajasthan,
U S B COLLEGE OF NURSING,Rajasthan,
VARUN COLLEGE OF PHARMACY,Rajasthan,
VEDANSHI COLLEGE OF NURSING,Rajasthan,
VIDHYASTHALI INSTITUTEITUTE OF TECH,Rajasthan,
VINAYAK COLLEGE OF NURSING,Rajasthan,
VYAS COLLEGE OF NURSING,Rajasthan,
AHDP 02: Chaudhry Charan Singh College of Animal Husbandry ,Alwar,
AHDP 03: Deen Bandhu Sikhan Sansthan ,Alwar,
AHDP 04: Sati Jabde Veterinary Compounder Training Institute ,Alwar,
AHDP 05: Sir Chhotu Ram L.S.A. Training Institute ,Bharatpur,
AHDP 06: Shri Sant Ram Das Tyagi Livestock Assistant Training Inst. ,Bharatpur,
AHDP 07: Shri Abhay Animal Husbandry college ,Bikaner,
AHDP 08: Shri Krishan Livestock Assistant Training College ,Bikaner,
AHDP 09: Maa Karni Pashudhan Sahayak Training College ,Bikaner,
AHDP 10: Swami Vivekanand Pashudhan Sahayak Prasikshan Sansthan ,Churu,
AHDP 11: Swami Laltanand Pashu palan Vidyalaya ,Dausa,
AHDP 12: Rajasthan Livestock Assistant Training School ,Dausa,
AHDP 13: M.B. Vagad Pashudhan Sahayak Training Center ,Dungarpur,
AHDP 14: Swami Shiksha Samiti Pashudhan Sahayak ,Hanumangarh,
AHDP 15: Sardar Ballabhbhai Patel Animal Husbandry College ,Hanumangarh,
AHDP 16: Apex Institute of Manag. & Science (Dept. of Animal Husb.) ,Jaipur,
AHDP 17: B.B.M.S. Animal Husbandry College ,Jaipur,
AHDP 18: Liberty Livestock Assistant Training Institute ,Jaipur,
AHDP 19: Rajeev Gandhi Memorial College of Animal Husbandry ,Jaipur,
AHDP 20: Shivam College of Animal Husbandry ,Jaipur,
AHDP 21: Subhash college of Animal husbandry ,Jaipur,
AHDP 23: M.J.F. Institute of Veterinary Science ,Jaipur,
AHDP 24: Shri Vinayak Research & Training Institute ,Jaipur,
AHDP 25: Chaudhary Charan Singh Animal Husbandry College ,Jaipur,
AHDP 26: M.J.R. Phule Shikshan Sansthan Livestock Assistant Training ,Jaipur,
AHDP 27: Surendra College of Animal Husbandry ,Jaipur,
AHDP 28: Sankalp Veterinary & Animal Husbandry Institute ,Jhalawar,
AHDP 29: R.E.D. Animal Husbandry College ,Jhunjhunun,
AHDP 30: Adarsh Pilani college of Animal Husbandry ,Jhunjhunun,
AHDP 32: Livestock Assistant Training College ,Jodhpur,
AHDP 33: Mayaurakshi Siksha Aur Vikas Sansthan ,Jodhpur,
AHDP 34: Shree S. L. Jangu Institute of Veterinary Science ,Jodhpur,
AHDP 35: Shri Lal Bhadur Shastri Research & Training Institute ,Jodhpur,
AHDP 36: Veena Memorial livestock Assistant Training School (code 36) ,Karauli,
AHDP 37: Rajiv Gandhi Livestock Assistant training center ,Karauli,
AHDP 39: M.D.M. Animal Husbandry College ,Kota,
AHDP 40: Pashudhan Sahayak Prashikshan Sansthan ,Kota,
AHDP 41: Sarvodaya animal Husbandry School ,Kota,
AHDP 42: Animal Husbandry Mahavidhlaya ,Ganganagar,
AHDP 43: Sri Ganganagar Institute of Veterinary Science ,Ganganagar,
AHDP 44: Alliance shikshan evam Anusandhan sansthan ,Sikar,
AHDP 45: Rajasthan College of Animal Husbandry ,Sikar,
AHDP 46: Dev Pashudhan Sahayak Prashiksan Mahavidyalaya ,Tonk,
AHDP 52: Prakash Institute of Vety.Science & Animal Husbandry ,Dhaulpur,
AHDP 56: Cobridge Nursing Institute of Veterinary Science ,Barmer,
AHDP 57: Adarsh L.S.A. Traning Institute ,Bharatpur,
College of Veterinary and Animal Science,Rajasthan,
College of Veterinary and Animal Science, Udaipur ,
CV 04: Apollo College of Veterinary Medicine ,Jaipur,
CV 05: Mahatma Gandhi Veterinary College ,Bharatpur,
CV 06: Mahatma Jyotiba Fule College of Veterinary & Animal Science ,Jaipur,
CV 07: B.S. College of Veterinary Medicine & Research Center ,Jhunjhunun,
CV 08: Arawali Veterinary College ,Sikar,
CV 09: Srigangangar Veterinary College ,Ganganagar,
CV 10: M.B. Veterinary College ,Dungarpur,
Post Graduation Institute of Veterinary Research and Education ,Jaipur,
College of Agricultural Engineering,Bihar,
College of Fisheries,Bihar,
College of Home Science,Bihar,
Faculty of Basic Sciences and Humanities,Bihar,
Tirhut College of Agricultural ,Bihar,
Acropolis Institute of Pharmaceutical Education & Research, Indore Bypass Road,
Acropolis Institute of Technology and Research, Tehsil Huzur,
Acropolis Institute of Technology & Research, Khasra No. 144/3,
Adina Institute of Pharmaceutical Science, Bhopal Road,
Adina Institute of Science & Technology, Bhopal Road,
Adina Insttitute Of Pharmaceutical Science, Bhopal Road Sagar ,
Aditya College of Technology and Science, Sherganj Block,
AGNOS College of Technology, Airport Bpass Road,Bhopal,
AISECT Institute of Science & Technology, Near Bangrasiya Chouhraha,
All Saints College of Engineering, Bhopal - 462036 ,
All Saints College of Technology, NH-12,
Alpine Institute of Technology, Dewas Road,
Astral Institute of Technology & Research, Indore-452020 ,
Baba Loknath Indian Institute of Pharmacy Science and Research Centre, Bamhori Dudhar,Madhya Pradesh,Sagar,
Babulal Tarabai Institute of Research & Technology, Narsinghpur Road,
Bagula Mukhi College of Architecture and Planning, Vidisha Road Bhopal-462010 ,
Bagula Mukhi College of Technology, Vidisha Road,
Balaji Institute of Technology, Post Kunwa,
Bansal College of Engineering, Mandideep,
Bansal College of Pharmacy, Bhopal-462021 ,
Bansal Diploma Pharmacy College, Bhopal ,
Bansal Institute of Research and Technology, Kokta,
Bansal Institute of Science & Technology, Kokta,
Bapu Institute of Technology & Management, A.B. Road,
Bethesda Institute of Technology & Science, (Chitora Road),
Bhabha College of Engineering, Bypass Road,Bhopal,
Bhabha College Of Pharmacy ,N.H.12,
Bhabha Engineering Research Institute, Near Misrod,
Bhabha Engineering Research Institute, Near Misrod,
Bhabha Pharmacy Research Institute, Hoshangabad Road,
Bhagyoday Tirth Pharmacy College, Karila,
Bhartiya Vidya Mandiar College of Pharmacy, Shivpuri Link Road,
Bhartiya Vidya Mandir College of Management Education (MCA), Shivpuri Link Road,
Bhartiya Vidyia Mandir College of Technology & Management, Shivpuri Link Road,
Bhopal Institute of Technology & Management (BITM), Bhojpur Road,
Bhopal Institute of Technology & Science, Bhopal -462026 ,
Bhopal Institute of Technology & Science- Pharmacy, Bhojpur Road,
Bhopal Institute of Technology, Bhojpur Road,
B.M. College of Pharmaceutical Education and Research, Indore Khandwa Road,
B.M. College of Technology, Indore452001 ,
Boston College for Profession Studies, Near Jiwaji University,Gwalior,
B.R. Nahata College of Pharmacy, P.B. No. 06,
B.R.Nahta College Of Pharmacy,Madhya Pradesh,
Central India Institute of Pharmacy, Arandia,
Central India Institute of Technology, Arandia,
Central India Institutes. Of Pharmacy Indore, Arandiya,12,A.B. Road, Indore ,Madhya Pradesh,Indore
Chamelidevi Group of Institutions, Near Toll Naka,
Charak Institute of Pharmacy, Mandleshwar Block Maheshwar,
Choradia Institute of Pharmacy, Sanwer Road,
Choudhari Dilip Singh Pharmacy College, I.T.I.,
Chouradia Instt. of Pharmacy,Madhya Pradesh,
College of Architecture, Khandwa Road,
College of Pharmacy, Rajendra Nagar,
Corporate Institute of Research & Technology, Near Patel Nagar,
Corporate Institute of Science & Technology, Near Patel Nagar,
Crescent College of Technology, Opposite Pitra Parvat,Indore,
Crescent College of Technology, Karod,Bhopal,
Daksh Institute of Pharmaceutical Science, Nayapura Road,
Devi Ahilya College Of Pharmacy,Near Jaora Compound ,
Dr. Satyendra Kumar Memorial College of Pharmacy, Godermeu,
Dr. Shri R.M.S.Institute Of Science & Tech.,Teh. Bhanpura,
Dr. Shri R.M.S. Institute of Science & Technology College of Pharmacy,Madhya Pradesh,
Facult Nature CareSangathan's Group of Instiutitions, Gram-Raighawa,
Gargi Institute of Science & Technology, Neelbad,
Geetanjali Government Girls College, Bhopal-462038 ,
GICTS College of Professional Education, Chidwal,
Girdhar Shiksha Evam Samaj Kalyan Samiti Group of Institutions, Thesil Goharganj,
GITS (Gwalior Institute of Technology & Science), Kedarpur,
Global Institite of Engineering & Science, Dist. Badwani ,
Globus College of Pharmacy, Bhojpur Road,
Globus Engineering College,Bangrasia-Bhojpur Road,
Government Engineering College, Ranjhi Jabalpur,
Govt. Maharaja Degree College Chhatarpur (M.P.) ,Chhatarpur,
GRY Institute of Pharmacy, Sarvar Deula Road,
Gulab Kali Memorial College Of Pharmacy, Post-Chakghat,
Gurukul Institute of Pharmaceutical Science & Research, lashkar,
Guru Ramdas Khalsa Institute of Science & Technology, Jabalpur-482002 ,
Guru Ramdas Khalsa Institute of Science & Technology, Barela,
Guru Ramdas Khalsa Institute of Science & Technology (Pharmacy), Barela,
Gwalior Engineering College, Maharajpura,
Gwalior Institute of Information Technology, Maharajpura,
Gyan Ganga College of Technology, Jabalpur-482003 ,
Gyan Ganga Institute of Technology & Management, Raisen Road,
Gyan Ganga Institute of Technology , ,
Gyanodyaya Institute of Professional Studies,Madhya Pradesh,
Gyan Sagar College of Engineering, Tehsil & District Sagar ,
Hindustan Institute of Technology Science and Management, Dhaneli badagaon,
Hitkarini College of Architecture & Town Pilanning, Dumna Road,
Hitkarini College of Engineering and Technology, Rembhar P.O. Khamaria,
Hitkarini College of Engineering Technology, Tembhar,
IASSCOM Fortune Institute of Technology, Gosai,
IES College of Pharmacy, Kalkheda,
(I.E.S.INSTITUTE OF PHARMACY, BHOPAL) Postal Address- Secretary, Bhopal, Ph. No.-2574389,4274389,Madhya Pradesh,Bhopal
IES Institute of Technology and Management, Kalkheda,
IES s College of Technology, Ratibad Main Road,
IMT Group of Institutions, Badagaon Road,
Indira Gandhi Engineering College, Sagar Jabalpur Road,
Indore Institute of Computer Application, Pithampur Road,
Indore Institute of Pharmacy, Opp. IIM,
Indore Institute of Science & Technology (II), Rau,
Indore Institute of Science & Technology, Opp IIM,
Indore Instt. Of Poly. Pharmacy , Pithampur Road Raoo,
Infinity Management & Engineering College, Sagar - 470228 ,
Institute of Engineering & Science, Rajendra Nagar,Indore,
Institute of Information Technology & Management, ITM Campus,Gwalior,
Institute of Professional and Technology Education, Dist. Gwalior ,
Institute Of Professional Studies College Of Pharmacy(Diploma) Near Bela Ki Bawadi Tiraha, Lashkar,
Institute of Professional Studies Colleges of Pharmacy, Near Bela Ki Bawadi Tiraha,
Institute of Technology and Management, Jhansi Road,
Institute of Technology & Management, ITM University Campus, Gwalior -4745001 ,Madhya Pradesh,Gwalior,
Integral Institute of Information Technology and Science,opp. Sithouli railway station,
IPS College of Technology & Management, Near Bela Ki Bawadi Tiraha,
Jabalpur Engineering College, Jabalpur - 482011 ,
Jagadguru Dattatray College of Technology, Sinhasa,
Jai Narain College of Technology, Berasia Road,
Jai Narain College of Technology & Science, Berasia Road,
Jawaharlal College of Pharmacy (Diploma) Rewa ,Rewa,
Jawaharlal Institute of Technology, Borwan,
Jawaharlal Institute of Technology, Borwan,
Jawaharlal Nehru College of Technology, Junction,Rewa,
Kailash Chandra Bansal College of Technology, Anand Nagar,
Kailash Narayan Patel College of Pharmacy, Bhopal ,
Kailash Narayan Patidar College of Science & Technology, Bhopal ,
Kamalkant Institute of Technology and Management, Nehru Colony,
KCB Technical Academy, AB Road,
K.N. Polytechnic,Madhya Pradesh,
Kopal Institute of Science & Technology, Tehsil Huzur,
Lakshmi Narain Academy of Pharmacy, Gram Raie,
Lakshmi Narain Academy of Technology, Gram Raie,
Lakshmi Narain College of Pharmacy, Raisen Road,
Lakshmi Narain College of Technology, Revti Sanwer Road,
Lakshmi Narain College of Technology, Bedaghat Road,
Lakshmi Narain College of Technology, Raisen Road,
Lakshmi Narain College of Technology, Raisen Road,
Lakshmi Narain College of Technology & Science, Raisen Road,
Late Ramoti Devi Institute of Engineering, Maxi Road,
Laxmibai Sahuji College of Ph. Gram Beni Khedi,Madhya Pradesh,
Laxmi Bai Sahuji Institute of Engineering & Technology, Patan Road,
Laxmi Narayan Institute of Technology, Morar Cant-Chitora Road,
Laxmipati Institute of Science & Technology (List), Village Ahjehara Road,
Lord Krishna College of Technology, Pithampur Road Near,Indore,
Maa Kaila Devi Institute of Information Technology, Gwalior ,
Madhav Institute of Technology and Science, P.O. Residency,
Madhav Institute of Technology, P.O. Residency,
Madhav Institute Of Technology & Science, P.O. Residency,
Madhav Proudyogiki Mahavidyalaya, Narsinghar Road,
Mahakal Institute of Computer Science, Behind Air-Strip,Ujjain,
Mahakal Institute of Pharmaceutical Studies, Behind Air Strip,
Mahakal Institute of Technology, Behind Air Strip,
Mahakal Institute of Technology & Management, Dewas,
Mahakal Institute of Technology & Science, Karcha Farms,Ujjain,
Mahakal Instt. Of Pharmacy Tikal Studies, Ujjain ,
Maharaja Ranjit Singh College of Professional Sciences, Village Palda,
Maharana Pratap College of Technology, Near Jiwaji University,
Maharana Pratap College of Technology, Morar,
Maharishi Centre for Educational Excellence, Lamba Kheda,
Mahatma Gandhi Institute of Engineering & Management, A.B. Road,
Malhotra College, Near Karond Chouraha,
MALHOTRA COLLEGE OF PHARMACY,Madhya Pradesh,
Malhotra Technical Research Institute, Amrawad, Bhopal ,Madhya Pradesh,Bhopal,
Malva Polytechnic, By Pass Road,
Malwa Institute of Science & Technology, Hathod Via,
Malwa Institute of Technology & Management, Gwalior-475001 ,
Malwa Institute of Technology, Bypass Road,Indore,
Mandsaur Institute of Pharmacy, Near MIT Campus,
Mandsaur Institute of Technology, Mandsaur-458001 ,
Mandsaur Institute of Technology, Hingoniya,
Mansarover Institute of Science & Technology, Kolar Road,
Mathuradevi Institute of Technology & Management, Nemawar Road,
Maxim Institute of Technology, Tech. Huzur,
Medi-Caps Institute of Science & Technology , Pigdamber (Rau) Indore-453331 ,
Medi Caps Institute of Technology and Management (Management), Pigdamber,
Medi-Caps Institute of Technology & Management (Engg.), Pigdamber Rau,
Medi-Caps Institute of Techno Management, Pigdamber,
Millennium College of Pharmacy and Science, Near Neelbad Chouraha,
Millennium College of Pharmacy, Near Neelbad Chouraha,
Millennium Institute of Technology, Neelbad Bhopal ,
Millennium Institute of Technology & Science, Near Neelbad Chouraha,
Mittal Institute of Pharmacy, Navi Bagh,
Mittal Institute of Technology, Opposite Bhopal Memorial Hospital,
Modern Institute of Pharmaceutical Sciences, Sanwer Road,
Nagaji Institute of Pharmaceutical Science, Jhansi Road,
Nagaji Institute of Technology and Management, Datia-475661 ,
Nagaji Institute of Technology & Management, Jhansi Road,
Nalin Institute of Technology, Indore - 453446 ,
Nimar Institute of Pharmacy, Opp. ITI Dhamnod,
NRI College of Engineering and Management, Gwalior ,
N.R.I. Institute of Diploma Pharmacy, Raisen Road,
NRI Institute of Information Science & Technology, Sajjan Singh Nagar,Madhya Pradesh,Bhopal,
NRI Institute of Pharmaceutical Science, Sajjan Singh Nagar,Bhopal,
NRI Institute of Pharmaceutical Sciences, Sajjan Singh Nagar,Bhopal,
NRI Institute of Pharmacy, Sajjan Singh Nagar,Bhopal,
NRI Institute of Research & Technology, Raisen Road,
NRI Institute of Technology & Management, Jhansi Road,
Nutanben Mansukhbhai Turakhia Gujarati College of Pharmacy, Near Bombey Hospital,
Ojaswini Institute of Management & Technology,Madhya Pradesh,
Oriental College of Management, Opp. Patel Nagar,
Oriental College of Pharmacy and Research, gate No. 1,
Oriental Engineering College, Village Andhua,
Oriental Institute of Science and Technology (MCA), Raisen Road,
Oriental Institute of Science & Technology, Village Andhua,
Oriental Institute of Science & Technology, gate No.1,
Oriental Institute of Science & Technology, Opp Patel Nagar,
Patel College of Pharmacy, Bhopal 462002 ,
Patel College of Science & Technology, Jain Mandir Road,
Patel College of Science & Technology, Indore ,
Patel Institute of Engineering & Science, Bhopal ,
Patel Institute of Technology, Bhopal 462002 ,
People Institute of Management and Research, Bhanpur,
People s College of Research and Technology, Bhopal ,
Peoples Institute of Pharmacy & Research Center, Bhopal ,
Pioneer Institute of Professional Studies, Ring Road,
Prakash Institute of Engineering & Technology, 4th Mile Village Kosamghart,
Pranav Institute of Pharmaceutical Sciences and Research, Sitholi,
Prashanti Institute of Technology & Science, Near Mahveer Tapobhumi Jain Mandir,
Premier Institute of Technology, Kundam Road,
Prestige Institute of Engineering & Science, Indore - 452010 ,
Prestige Institute of Management, A.B. Road,
Priyatam Institute of Technology & Management, Pithampur Bypass Road,
Pt. Devprabhakar Shastri College of Technology, Chhatarpur ,
Radharaman College of Pharmacy, Ratibad,
Radharaman Engineering College,Madhya Pradesh,
Radharaman Institute of Pharmaceutical Sciences, Ratibad,
Radharaman Institute of Research and Technology, Ratibad,
Radharaman Institute of Technology & Science, Ratibad,
Radhaswami Institute of Technology, Post Tilwara,
Rajeev Gandhi College of Pharmacy, Via Danish Kunj,
Rajeev Gandhi College Of Pharmacy, Danish Kunj,
Rajeev Gandhi Institute of Pharmaceutical Science, PO Box No. 02,Bhopal,
Rajeev Gandhi Prodyogiki Mahavidyalaya(2), Post Box No. 2,Bhopal,
Rajeev Gandhi Prodyogiki Mahavidylaya, Via Danish Kunj,Bhopal,
Rajiv Gandhi Institute of Pharmacy, Block Shohawal,
Ravi Shankar College Of Pharmacy, Near Peoples Dental College,
Ravi Shankar Institute of Technology & Management, NH-12,
R.D. Memorial College of Pharmacy, Bhadbhada Road,
Rewa College of Pharmacy, Allahabad Road,
Rewa Engineering College, Rewa - 486001 ,
Rewa Institute of Technology, Tehshil Huzur,
Rewa Polytechnic, Tyothar,Madhya Pradesh,Rewa,
Rishi Raj College of Pharmacy, Sanwer Road,
Rishi Raj Institute of Technology, Rewti,
R.K.D.F. College of Engineering, NH-12,
R.K.D.F. College of Pharmacy, Behind Hotel,Road, Bhopal ,Madhya Pradesh,Bhopal,
RKDF College of Technology, Hoshangabad Road,
RKDF College of Technology & Research, Campus,Madhya Pradesh,Bhopal,
R.K.D.F. Institute of Pharmaceutical Sciences, Indore Bypass Road,
R.K.D.F.Institute Of Pharmacy Science, N.H. 12,Bhopal,
R.K.D.F. Institute of Science and Technology, Hoshangabad Road,
RKDF Institute of Science & Technology, Misrod,
R.K.D.F. Instt. of Pharmacy,Madhya Pradesh,
R.K.D.F. Poly. (Pharmacy) N.H. 12, Near Mark Hotel,
R.K.D.F. School of Engineering, Indore Bypass Road,
R.K.D.F. School of Pharmaceutical Sciences, Village Jatkhedi,
R.N.S. Instt. Of Pharmacy,Jhanshi Road,
Royal College of Technology, Airport Road,
Royal Institute of Management and Advanced Studies, Gram Salakhedi & Kharakhedi,
Rukmini Devi Institute of Science and Technology, Misrod,
Rustamji Institute of Technology, Tekanpur,
Safe Institute of Pharmacy, Indore ,
Sagar Institute of Pharmaceutical Sciences, Infront of Jubilee Petrol Pump,Sagar,
Sagar Institute of Pharmacy and Technology, Raipur Road,
Sagar Institute of Research &Technology Excellence, Bhopal -462041 ,
Sagar Institute of Research & Technology, Ayodhya Nagar,
Sagar Institute of Research & Technology Pharmacy, Near Sagar Estate,
Sagar Institute of Research & Technology- Pharmacy, Opposite Sagar Estates,
Sagar Institute of Research, Near ISRO,Bhopal,
Sagar Institute of Research Technology & Science (SIRTS), Ayodhya Nagar,
Sagar Institute of Science Technology and Engineering (SISTec-E), Near Ratibad,
Sagar Institute of Science & Technology, Pipalner Near Airport,Bhopal,
Sagar Institute of Science & Technology & Research (SISTec-R), Near Ratibad,
SAM College of Engineering and Technology, Raisen Road,
Samrat Ashok Technological Institute, Netaji Subhash Marg,
Samrat Ashok Technological Institute, Tenaji Subhash Marg,
Sanghvi Innovative Academy, 206-207,
Sanghvi Institute of Management and Science (MBA), Pithampur,Madhya Pradesh,Indore,
Sanghvi Institute of Management and Science (MCA), Pithampur,Madhya Pradesh,Indore,
Sanghvi Institute of Management & Science, Pithampur Bypass Road,Indore,
Saraswati Institute of Engineering & Technology, Sagda,
Sardar Patel College of Technology (B.Pharmacy), Gaykhuri,
Sardar Patel College of Technology, Balaghat ,
