start_month,start_year,end_month,end_year,duration_in_months,company_name,designation,pos
7,2015,5,2016,10,Sr Front End Developer,Liberty Mutual Insurance,pos1
10,2014,6,2015,8,UI Developer,Blue Cross and Blue Shield of Illinois, Montana, New Mexico, Oklahoma & Texas,pos2
6,2012,9,2014,27,Web Developer,Parker Drilling Company,pos3
7,2011,1,2012,6,Web Developer,Reliance Health Insurance,pos4
12,2008,6,2011,30,Jr Web Developer,ICICI Bank,pos5
2,2013,4,2016,38,Full MEAN Stack Developer,Zaptronics,pos0
10,2010,1,2013,27,Full Stack/Web/UI Developer,Freelancer,pos1
2,2018,3,2019,13,Senior Technical Lead,FinBit.io,pos0
2,2016,3,2019,37,Technical Lead,Synnov Software,pos1
8,2014,2,2016,18,Technical Lead Magento Developer,RetailOn,pos2
7,2009,10,2013,51,Int�grateur Web,Expertime,pos8
6,2013,6,2013,0,Online Notebooks Gallery,Avdhesh Paper Pvt Ltd.,pos3
1,2011,4,2013,27,Link Exchange and Management,Agile Tech Innovations Pvt Ltd.,pos4
1,2010,7,2010,6,project - Search engine optimization(Link Ripples),Agiletech innovations,pos5
4,2018,3,2019,11,D�veloppeur web front-end,Hubee,pos0
2,2017,8,2017,6,D�veloppeur junior DEVLABS p�le front - stage fin d�tudes,Groupement Les Mousquetaires,pos1
9,1987,3,2016,342,Responsable informatique, commerciale, marketing et qualit� Espace-Verre,GK TECHNIQUES,pos2
5,2018,3,2019,10,Senior Frontend Developer,Self Employed,pos0
5,2017,4,2018,11,Senior Frontend Developer,Brightgrove Ltd.,pos1
3,2014,5,2017,38,Senior Frontend Developer,Dev-Pro.net,pos2
11,2013,4,2014,5,Full-stack Web Developer,MRC Developments,pos3
1,2011,1,2013,24,Full-stack Web Developer,NIX Solutions Ltd.,pos4
9,2016,3,2019,30,Specialist,Bosch Engineering and Business Solutions,pos0
6,2015,7,2016,13,Senior Software Engineer,Tata Elxsi,pos1
2,2014,4,2015,14,Senior Software Engineer,IGATE,pos2
5,2010,1,2014,44,Senior UI Developer,Flarmp Technologies Pvt ltd,pos3
4,2013,3,2019,71,Mindtree,mindtree,pos0
1,2012,4,2013,15,UXP Analyst,emids,pos1
2,2011,12,2011,10,Web Developer,Mantra Labs,pos2
1,2010,2,2011,13,Web Developer,Quadrega Solutions,pos3
6,2015,3,2019,45,Senior Software Engineer,Sonata Software,pos0
1,2014,6,2015,17,Senior Software Engineer,Mindtree,pos1
12,2011,1,2014,25,Software Engineer,Orbit EMR Solutions,pos2
2,2017,3,2019,25,Founder,TUX Research,pos0
6,2014,3,2019,57,Freelance UX Web Developer,Tony UX,pos1
6,2014,9,2015,15,Team Lead / Senior Web Developer & UI Designer,Fabcom,pos2
10,2009,6,2014,56,Owner / Responsive Wordpress Developer,Webmaster Maine,pos3
10,2009,6,2014,56,Web Designer at Webmaster Maine,Webmaster Maine,pos4
3,2012,5,2014,26,Network Technician,Coastal Telephone and Data,pos5
1,2010,9,2011,20,Owner & Panoramic Photographer,Design Sail,pos6
4,2017,3,2019,23,Senior UI Developer,Chubb Group of Insurance Companies,pos0
8,2014,4,2017,32,Senior UI Developer,Federal Soft Systems Inc,pos1
1,2012,7,2014,30,Web Developer,Emblix Solutions,pos2
5,2016,3,2019,34,Full-stack Developer,BookMyShow,pos0
8,2014,4,2016,20,Software Engineer,Medi Assist Healthcare Services Private Limited,pos1
1,2014,7,2014,6,Research Intern,Sara Sae Private Limited,pos2
3,2017,3,2019,24,Software Engineer,Razorpay,pos0
12,2016,2,2017,2,Senior Software Developer,Stayzilla,pos1
7,2015,11,2016,16,Software Developer,Stayzilla,pos2
7,2014,12,2014,5,Developer Intern,Sabre Travel Network,pos3
5,2012,7,2012,2,Internship,C-DIT,pos4
5,2016,4,2018,23,Software Development Engineer,Innovaccer,pos0
7,2015,8,2015,1,Software Developer Internship,Daily Rounds,pos1
5,2015,7,2015,2,Summer Internship,InnovAccer,pos2
7,2014,1,2015,6,Internship,Spiffout Infomedia Pvt. Ltd.,pos3
3,2018,3,2019,12,Frontend Developer,Wooplr,pos0
9,2016,3,2018,18,Senior Web Front End Developer,TECSOL Software Pvt Ltd,pos1
10,2015,8,2016,10,Web Developer,TECSOL Software Pvt Ltd,pos2
7,2014,9,2015,14,Associate Consultant,Mindworks technologies pvt. Ltd.,pos3
1,2018,3,2019,14,Technical Lead,Infosys,pos0
1,2016,1,2018,24,Technical Analyst,Infosys,pos1
7,2010,12,2015,65,Senior Frontend Developer,Infosys,pos2
3,2015,3,2019,48,Lead BI Engineer,Target,pos0
9,2010,3,2015,54,Specialist,Tata Elxsi,pos1
4,2010,9,2010,5,Senior Software Engineer,MindTree Ltd.,pos2
10,2007,4,2010,30,Project Engineer,Wipro Technologies,pos3
11,2017,3,2019,16,Software Development Intern,IDEMIA,pos0
9,2015,3,2019,42,Front-End / React Js Developer,Meeami Technologies,pos0
11,2016,3,2017,4,Front-End / Angular Developer,Huddl,pos1
8,2013,6,2015,22,Java Developer,CADeploy, Inc.,pos2
8,2016,3,2019,31,Senior Interactive Developer,SapientRazorfish,pos0
6,2014,8,2016,26,Senior systems engineer - Design and development,Siemens Technology India,pos1
2,2012,6,2014,28,Senior Systems Engineer,Infosys,pos2
2,2012,6,2014,28,senior systems engineer,Infosys,pos3
9,2017,3,2019,18,Senior UI Engineer,MediaMelon, Inc.,pos0
3,2015,3,2017,24,Senior UI Developer,Kuliza,pos1
3,2014,3,2015,12,Senior UI Developer,Relevance Lab,pos2
11,2011,1,2014,26,Agile Developer,People10,pos3
8,2015,1,2018,29,Associate Software Engineer,InfoBeans,pos0
12,2017,3,2019,15,Software Engineer,Paylocity,pos0
9,2013,3,2019,66,Software Architect,SynerMed,pos1
3,2011,9,2013,30,Web Developer,United States Department of Defense,pos2
9,2014,3,2019,54,Frontend Developer,JSLancer,pos0
1,2015,6,2017,29,Frontend Developer,1ClickTrips,pos1
6,2013,8,2014,14,Regional PHP developer,Lazada Group,pos2
9,2011,5,2013,20,PHP Developer,QSI, Inc,pos3
9,2010,5,2011,8,Bada developer,Samsung Mobile,pos4
7,2016,3,2019,32,Director,CodeCog,pos0
11,2017,1,2018,2,Senior Front End Developer,Kindred Group plc,pos1
10,2017,10,2017,0,Consultant,PwC,pos2
2,2017,9,2017,7,Web Developer,National Rugby League,pos3
7,2015,1,2017,18,Web Developer,William Hill,pos4
1,2015,6,2015,5,Web Developer,Commonwealth Bank,pos5
4,2014,12,2014,8,Web Developer,MYOB,pos6
7,2011,4,2014,33,Web Developer,Tribal DDB,pos7
4,2010,7,2011,15,Web Developer,Reactive Media,pos8
11,2009,4,2010,5,Web Developer,freshweb,pos9
8,2014,3,2019,55,Senior Web Application Developer,Gensler,pos0
8,2014,3,2019,55,Web Developer,Gensler,pos1
10,2009,7,2014,57,Software Engineer,Mindfire Solutions,pos2
12,2015,3,2019,39,Senior Project Engineer,Wipro Technologies,pos0
7,2011,11,2015,52,UI developer,Wipro Technologies,pos1
1,2016,3,2019,38,Javascript Web & Mobile Developer,Freelance,pos0
9,2017,3,2019,18,React Web & Mobile Javascript Developer,Louvre Hotels Group,pos1
2,2017,7,2017,5,React Javascript Web Developer,Freelance,pos2
1,2016,1,2017,12,Angular Senior Javascript Developer,Les Cinemas Gaumont et Pathe,pos3
1,2015,12,2015,11,Symfony PHP Senior Developer,Leaders League,pos4
1,2014,1,2015,12,Senior Web Engineer,Iron Web Ltd,pos5
6,2011,11,2013,29,Project Manager - Web Developer,Paris Football League,pos6
3,2009,8,2010,17,Head of IT Park,Allianz Global Assistance,pos7
9,2007,3,2009,18,Helpdesk Support Technician,Soci�t� G�n�rale,pos8
9,2005,8,2007,23,IT Technician,INA - Institut national de laudiovisuel,pos9
5,2018,3,2019,10,Senior Front End Developer,Input Output (IOHK),pos0
1,2017,2,2018,13,Lead Front End Developer,BarDog Technologies, Inc.,pos1
9,2015,2,2017,17,Senior Front End Developer,UOL - Universo Online,pos2
8,2014,8,2015,12,Senior Front End Developer,Brand42,pos3
2,2014,7,2014,5,Senior Front End Developer,N�cleo Digital (Digital Core),pos4
2,2012,1,2014,23,Senior Front End Developer,UOL,pos5
3,2010,12,2011,21,Senior Creative Web Developer,Requestec Ltd,pos6
11,2009,2,2010,3,Front End Developer,Fuel Creativity Ltd,pos7
10,2009,10,2009,0,Front-end Development,Shooting People,pos8
7,2009,10,2009,3,Web Design and Front End Development,Current TV,pos9
6,2010,3,2019,105,Project Lead,Assyst International Pvt.Ltd,pos0
8,2016,3,2019,31,Frontend Developer,PGS Software S.A.,pos0
9,2014,7,2016,22,Operator,Delta Print& Packaging Ltd,pos1
4,2014,9,2014,5,Designer & Front-end Developer (freelance),4 Deco Ltd,pos2
1,2013,1,2014,12,Designer & Developer (freelance),Wa-Bis,pos3
5,2012,3,2013,10,Designer & Developer (freelance),Atlantic Fund Services Europe,pos4
2,2012,7,2012,5,Designer & Developer,MG Studio,pos5
4,2010,1,2012,21,Self Employed,Siveo,pos6
8,2009,4,2010,8,Designer & Front-end Developer (freelance),Open Nexus,pos7
6,2006,3,2010,45,Freelancer / Web Designer / Front-end Developer,zadylak.pl,pos8
3,2016,3,2019,36,Team Lead,PayPal,pos0
10,2012,3,2016,41,Sr. Consultant,Juniper Networks,pos1
8,2011,10,2012,14,Sr.Software Engineer,PayPal,pos2
10,2009,7,2012,33,Sr.Software Engineer,AthenaDoyens LLC,pos3
5,2007,9,2009,28,Software Enginner,PRIMUS Global (www.primusglobal.com),pos4
5,2018,3,2019,10,Senior Software Engineer,Zapr Media Labs,pos0
9,2017,4,2018,7,Software Development Engineer,Zapr Media Labs,pos1
2,2017,8,2017,6,Software Development Engineer,Kuliza,pos2
10,2016,1,2017,3,Software Engineer II,MAQ Software,pos3
9,2014,9,2016,24,Software Engineer I,MAQ Software,pos4
6,2014,8,2014,2,Associate Software Engineer,MAQ Software,pos5
6,2013,7,2013,1,Intern,Pariksha Labs Private Limited,pos6
1,2017,3,2019,26,Developer,Livestream,pos0
9,2015,1,2017,16,UI Developer,INKONIQ,pos1
8,2014,9,2015,13,UI Developer,INKONIQ,pos2
5,2013,8,2014,15,Web Developer,Obelisk Solutions LLP,pos3
11,2012,2,2013,3,Student,NIIT Technologies Limited,pos4
11,2012,3,2019,76,Radiochemist and Cyclotron Engineer,UCLA,pos0
2,2017,3,2019,25,Full Stack Java Developer,Ericsson,pos0
5,2016,12,2016,7,UI Designer,MDwise Hoosier Alliance,pos1
6,2013,12,2015,30,Software Developer,Surya Software Systems Private Limited,pos2
9,2014,3,2019,54,Director of Software Development,YipTV,pos0
9,2013,3,2019,66,Founder & CEO,TechXandria Software,pos1
6,2013,8,2014,14,Director of Software Engineering,Sarna LLC,pos2
12,2011,5,2013,17,Software Architect,genTransact,pos3
9,2006,11,2011,62,Software Architect,Qwest Software Services (now CenturyLink),pos4
9,2005,8,2006,11,Project Leader,MphasiS Technologies,pos5
2,2004,9,2005,19,Software Specialist,Celstream Technologies,pos6
5,2003,2,2004,9,Senior Systems Analyst,Sonata Software,pos7
3,2000,3,2003,36,Senior Software Engineer,JAC Qualisoft,pos8
1,2018,3,2019,14,Frontend Developer,SIXT Research & Development India,pos0
3,2017,1,2018,10,Senior Frontend Developer,Intelligencia,pos1
4,2017,10,2017,6,Full Stack Developer,HighLite,pos2
12,2015,4,2017,16,Frontend Developer,SignEasy,pos3
8,2013,11,2015,27,Software Engineer,ObjectFrontier, INC (OFS),pos4
5,2018,3,2019,10,Senior Frontend Developer,SG Digital (Division of Scientific Games Corporation),pos0
8,2017,5,2018,9,Senior Web Application Developer,JPMorgan Chase & Co.,pos1
1,2014,8,2017,43,Lead Web Developer,Oddschecker,pos2
10,2011,12,2013,26,Web Developer (British Airways),Leighton,pos3
10,2010,10,2011,12,PHP Developer,Dimasoft Ltd,pos4
12,2008,10,2010,22,Sales Assistant,Wm Morrison Supermarkets Plc,pos5
4,2015,3,2019,47,Naxtre,Self-employed,pos0
1,2018,3,2019,14,UI Engineer 2,Flipkart,pos0
7,2017,1,2018,6,Software Development Engineer II (UI),RIVIGO,pos1
11,2015,6,2017,19,UI Developer 2,Snapdeal (via Unicommerce),pos2
5,2015,10,2015,5,Product Engineer UI-UX,Aspiring Minds,pos3
3,2014,4,2015,13,Software Engineer 2,MAQ Software,pos4
7,2013,3,2014,8,Software Design Engineer,Newgen Software Technologies Limited,pos5
1,2012,5,2012,4,Software Intern,Chalkpad Technologies,pos6
4,2017,3,2019,23,Frontend Developer,Morph Digital Solutions Private Limited,pos0
2,2016,4,2017,14,Full Stack Developer,Kuvera.in,pos1
10,2015,1,2016,3,Web Developer Trainee,Wiredelta,pos2
1,2015,4,2015,3,Intern,CMC LIMITED,pos3
8,2015,3,2019,43,Sharepoint Specialist,STC,pos0
5,2014,3,2019,58,Senior Sharepoint Developer,Versos,pos1
12,2012,5,2014,17,Senior SharePoint Developer / Administrator,MIS - Al Moammar Information Systems Co.,pos2
1,2010,12,2012,35,Senior Software Engineer,Sure Technology & Consulting (SURE),pos3
4,2009,1,2010,9,Web Developer,Almostakbal technology,pos4
12,2017,1,2019,13,UI Engineer II,Flipkart,pos0
2,2016,12,2017,22,Senior Application Developer,Flipkart,pos1
8,2015,1,2016,5,Founder,Healthurb,pos2
6,2015,7,2015,1,Lead Software Engineer,CognitiveClouds,pos3
12,2014,5,2015,5,Software Engineer,CognitiveClouds,pos4
12,2013,11,2014,11,Frontend Engineer,CognitiveClouds,pos5
6,2012,8,2013,14,Associate Technical Analyst,Oracle,pos6
7,2011,8,2011,1,Intern,BMC Software,pos7
6,2010,7,2010,1,Software Engineering Intern,GMR Group,pos8
2,2018,3,2019,13,Application Development Senior Analyst,Accenture,pos0
11,2016,1,2018,14,Software Engineer,ARC Document Solutions,pos1
7,2014,11,2016,28,Application Software Developer,ProcessMAP Corporation,pos2
4,2018,3,2019,11,Software Engineer BB I,Rakuten,pos0
3,2016,4,2018,25,Software Engineer,CodeCraft Technologies Private Limited,pos1
9,2015,3,2016,6,User Interface Developer,Rare Mile Technologies,pos2
5,2013,9,2015,28,Senior Software Engineer,Mindtree Ltd.,pos3
12,2017,3,2019,15,Senior Software Engineer,PricewaterhouseCoopers - Service Delivery Center (PwC SDC),pos0
5,2016,12,2017,19,Associate Experience Technology L2,SapientRazorfish,pos1
6,2015,4,2016,10,Software Engineer,EXILANT Technologies Private Limited,pos2
12,2015,2,2016,2,Freelance Web Developer,Petoo.in,pos3
8,2014,6,2015,10,Software Engineer-UI,JUST EAT,pos4
2,2013,12,2013,10,Trainee Engineer- Software Development,Raaga Technologies Private Limited,pos5
1,2006,3,2019,158,Corporate Trainer,Self-employed,pos0
9,2015,3,2019,42,Associate Application Developer,JPMorgan Chase & Co.,pos0
3,2013,3,2019,72,Development Lead,Amadeus,pos1
3,2009,3,2013,48,Senior Software Engineer,Sabre Holdings,pos2
8,2008,3,2009,7,Sr. Software Engineer,Autodesk India,pos3
5,2006,7,2008,26,Sr Engineer - Software Product Development,Symphony Services,pos4
3,2005,4,2006,13,Web Developer,MindTread,pos5
11,2016,3,2019,28,Application Developer,UnitedHealth Group,pos0
8,2013,11,2016,39,Senior Software Developer,Mindfire Solutions,pos1
1,2017,3,2019,26,Senior Interactive Developer,SapientNitro,pos0
9,2015,12,2016,15,Interactive Developer L2,SapientNitro,pos1
11,2014,9,2015,10,Programmer Analyst,Cognizant Technology Solutions,pos2
5,2012,11,2014,30,Software Engineer,ReDIM Information Systems,pos3
8,2014,3,2019,55,Software Engineer,VVDN Technologies,pos0
8,2014,3,2019,55,Senior Software Engineer,VVDN Technologies,pos1
4,2017,3,2019,23,Lead Consultant,ITC Infotech,pos0
6,2015,4,2017,22,Senior System Engineer,IBM India Private Limited,pos1
8,2014,4,2015,8,Senior Software Engineer,Wipro,pos2
4,2014,8,2014,4,Senior Software Engineer,Mindtree,pos3
2,2012,4,2014,26,Programmer Analyst,MindTree,pos4
1,2018,3,2019,14,Technical Architect,Tesseract Learning Pvt Ltd,pos0
1,2016,3,2019,38,Technical Lead UI,Ephicacy,pos1
6,2012,12,2015,42,Senior Software Developer,IMS Health,pos2
6,2010,5,2012,23,Senior Software Engineer,EI Design Pvt Ltd,pos3
6,2008,5,2010,23,Software Engineer,Digilearn,pos4
10,2015,3,2019,41,Technical specialist,Philips,pos0
8,2014,10,2015,14,Interactive Developer,SAPIENT NITRO,pos1
7,2013,8,2014,13,UI Developer,JBK Infotech LLC,pos2
7,2011,7,2013,24,Web Developer,Opine the designerz,pos3
5,2017,3,2019,22,Tech Lead,AMETEK,pos0
4,2017,5,2017,1,Architect - Product Development,HARMAN International,pos1
1,2015,3,2017,26,Technical Lead,Symphony Teleca,pos2
11,2012,11,2014,24,Android Lead & Technical Analyst,Iconic Software Solutions,pos3
12,2010,11,2012,23,Android Mobile Application Developer,Iconic Software Solutions,pos4
4,2009,11,2010,19,Junior Software Developer,Epro Technologies Ltd,pos5
5,2016,3,2019,34,Software Engineer,Cisco,pos0
3,2014,5,2016,26,Member of Technical Staff,OpsVeda, Inc.,pos1
7,2011,2,2014,31,Software Engineer,Accenture,pos2
6,2010,7,2010,1,Intern,PCS Technology Ltd.,pos3
6,2017,3,2019,21,Consultant,Deloitte India (Offices of the US),pos0
5,2014,5,2017,36,UI Developer,Cognizant,pos1
2,2013,4,2014,14,Business Development Manager,Syon India,pos2
10,2016,3,2019,29,Senior System Engineer,IBM India Private Limited,pos0
4,2014,10,2016,30,UI Developer,MCA140 Software Solutions Private Limited,pos1
1,2017,3,2019,26,Senior UI Engineer,Tavant,pos0
5,2015,12,2016,19,UI Engineer,Tavant,pos1
11,2014,4,2015,5,Data Analyst,Tavant,pos2
7,2014,10,2014,3,Project Trainee,Tavant,pos3
10,2016,3,2019,29,UX Engineering Lead,ReFUEL4,pos0
5,2015,10,2016,17,Tech Lead - UI,Grabhouse,pos1
2,2014,5,2015,15,User Interface Developer,Zynga,pos2
8,2013,2,2014,6,Interactive Developer L2,SapientNitro,pos3
1,2011,8,2013,31,Software Engineer,Tech Mahindra,pos4
11,2010,12,2010,1,Data Analyst,Futurestep,pos5
6,2009,8,2009,2,Intern,Ericsson,pos6
6,2008,8,2008,2,Intern,Ericsson,pos7
10,2017,3,2019,17,Senior Systems Engineer,Infosys Limited,pos0
3,2016,9,2017,18,Systems Engineer,Infosys Limited,pos1
9,2015,2,2016,5,Systems Engineer Trainee,Infosys Limited,pos2
2,2016,3,2019,37,Senior Software Engineer- UI,Nalashaa Solutions,pos0
6,2014,1,2016,19,Senior UI developer,Indecomm Global Services,pos1
6,2012,5,2014,23,UI Developer,Mantra Labs,pos2
1,2013,1,2013,0,Freelancer,gsf,pos3
8,2016,3,2019,31,Module Lead,Persistent Systems,pos0
8,2014,7,2016,23,Software Developer,Motifworks,pos1
2,2013,8,2014,18,Software Developer,Mtoag Technologies,pos2
1,2012,1,2013,12,Software Developer,MS Technosoft pvt. ltd,pos3
5,2015,3,2019,46,Freelance Angular / Angular 2 / React + Flux Architect,Freelance,pos0
10,2010,5,2015,55,Senior Javascript Engineer,Google,pos1
11,2012,5,2014,18,Senior Javascript Engineer,Morgan Stanley,pos2
11,2008,9,2010,22,Lead UI Developer,Digitas,pos3
1,2005,11,2008,46,Senior Front End Developer,Avenue A | Razorfish,pos4
2,2017,3,2019,25,Staff Software Engineer,NeoSME Technologies Private Limited,pos0
2,2016,3,2019,37,Associate Software Engineer,NeoSME Technologies Private Limited,pos1
2,2015,1,2016,11,PHP Developer and Mobile app Development,Kirazz Technology,pos2
8,2016,3,2019,31,Software Engineer,Xelpmoc,pos0
12,2016,3,2019,27,Software Development Engineer,Intel Corporation,pos0
4,2010,11,2016,79,Software Development Engineer,Intel Corporation,pos1
8,2005,3,2010,55,Application Developer,Intel Technology India Pvt Ltd,pos2
1,2005,8,2005,7,Software Engineer Intern at TMG,,Intel Technology India Pvt. Ltd.,pos3
3,2016,3,2019,36,Freelance Consultant,Freelance Web Development,pos0
7,2013,4,2016,33,Senior Front End Developer,Aditi Technologies,pos1
2,2012,7,2013,17,Web/UI Developer,Wisdomleaf Technologies,pos2
3,2011,2,2012,11,Web designer/Developer,Webcrea Technologies,pos3
11,2009,3,2011,16,Web/Graphics Designer,Venus Multimedia,pos4
10,2017,3,2019,17,Associate Technical Delivery Manager,Accolite,pos0
6,2016,9,2017,15,Tech lead,KPIT,pos1
3,2015,5,2016,14,Software Engineer,ABOVE Solutions,pos2
5,2014,3,2015,10,Programmer analyst,Cognizant Technology Solutions,pos3
9,2011,3,2014,30,System Engineer,Infosys,pos4
8,2017,3,2019,19,Consultant,ICF,pos0
9,2014,3,2019,54,UI Developer,Carmatec IT Solutions Pvt. Ltd.,pos1
1,2015,3,2019,50,Senior Engineering Specialist,Software AG,pos0
7,2012,12,2014,29,Senior Interactive Developer,Mercer,pos1
1,2011,4,2012,15,Senior Interactive Developer,Sapient,pos2
7,2009,12,2010,17,Software Engineer,PayPal,pos3
5,2008,6,2009,13,Senior Soft Engineer,Nous Infosystems,pos4
6,2007,4,2008,10,Software Engineer,Mphasis,pos5
1,2006,1,2006,0,Web Developer,Samcomm Technologies Pvt Ltd,pos6
7,2017,3,2019,20,Technical System Analyst 5,Juniper Networks,pos0
6,2012,6,2017,60,Technical System Analyst 4,Juniper Networks,pos1
1,2011,5,2012,16,Member Technical Staff,Salesforce,pos2
7,2010,1,2011,6,Associate Member Technical Staff,Salesforce,pos3
7,2008,7,2010,24,Software Engineer,ArijaSoft Pvt Ltd, http://www.arijasoft.com,pos4
4,2018,3,2019,11,Application Developer,ThoughtWorks,pos0
1,2018,4,2018,3,Senior Consultant,Newgen KnowledgeWorks Pvt Ltd,pos1
2,2017,1,2018,11,Senior Development Principal,Prowareness India,pos2
7,2016,2,2017,7,Senior Analyst,Accenture,pos3
12,2015,7,2016,7,Senior Software Engineer,Wipro,pos4
6,2011,12,2015,54,Software Engineer,Wipro Technologies,pos5
8,2016,3,2019,31,Senior Frontend Developer,EDATALABS LIMITED,pos0
8,2015,8,2016,12,Senior UI Developer,myofficehub,pos1
2,2011,9,2015,55,UI Developer,Base 2 Media Works India,pos2
11,2013,3,2019,64,Senior Interactive Developer,SapientNitro,pos0
11,2012,11,2013,12,Senior Software Engineer,Symphony Teleca,pos1
8,2010,11,2012,27,Senoir UI Developer,Infosys,pos2
7,2009,7,2010,12,Software Engineer,Dreamajax Technologies Private Limited,pos3
4,2017,3,2019,23,Software Engineer,Dekko Digital,pos0
8,2016,3,2017,7,Intern,AAMONG SOFTWARE SOLUTIONS,pos1
4,2015,3,2019,47,Senior UI Developer,Nous Infosystems,pos0
8,2012,12,2014,28,web developer,Sampark Infoways,pos1
8,2012,11,2014,27,Developer,Sampark Infoways,pos2
11,2015,3,2019,40,Web Developer,Globant,pos0
4,2014,11,2015,19,Interactive Developer,SapientNitro,pos1
8,2012,3,2014,19,Web Developer,Thomson Reuters,pos2
3,2012,8,2012,5,Process Associate -Web Designing,IonIdea,pos3
5,2017,3,2019,22,Senior Associate Experience Technology,SapientRazorfish,pos0
8,2016,3,2019,31,Lead Interactive Developer,SapientNitro,pos1
1,2016,7,2016,6,Lead Interactive Developer,SapientNitro,pos2
10,2015,12,2015,2,Lead Interactive Developer,SapientNitro,pos3
1,2015,9,2015,8,Lead Interactive developer,SapientNitro,pos4
5,2012,12,2014,31,Senior Interactive Developer,SapientNitro,pos5
9,2010,4,2012,19,Web Specialist,Oracle India Pvt. Ltd.,pos6
1,2010,6,2010,5,Web Developer,IBM,pos7
9,2007,2,2009,17,Jr. Officer,Aquent Solutions India (P) Ltd,pos8
1,2007,9,2007,8,Jr. Executive,Indecomm Global Services,pos9
2,2018,3,2019,13,Software Engineer,Innominds,pos0
2,2016,3,2017,13,Software Engineer,inkXE,pos1
4,2015,3,2019,47,Application Development Team Lead,Accenture,pos0
2,2013,3,2015,25,Project Associate,Cognizant Technology Solutions,pos1
10,2010,1,2013,27,Sr. Software Engineer,Sebiz infotech Ltd.,pos2
9,2009,9,2010,12,Software Engineer,Sebiz Infotech Ltd.,pos3
6,2008,8,2009,14,Web Developer,Creative Ideaz UK Ltd,pos4
3,2019,3,2019,0,Principal Software Engineer,Enfini Technology Solutions Pvt. Ltd.,pos0
8,2012,3,2019,79,Principal Software Engineer,Enfini Technology Solutions Pvt. Ltd.,pos1
4,2011,8,2012,16,Technical manager,Thoughtnet Technologies,pos2
3,2010,4,2011,13,Senior Software Engineer,Thoughtnet Technologies,pos3
10,2009,3,2010,5,Software Engineer - QA,Consona Corporation,pos4
10,2005,10,2009,48,Software Engineer - QA,Canarys Automation LTD,pos5
2,2015,3,2019,49,Technical Lead,HCL Technologies,pos0
10,2011,1,2015,39,Technical Team Lead,Web Developer,pos1
5,2010,9,2011,16,Sr. Web Developer,Indusnet Technologies Pvt. Ltd.,pos2
4,2009,2,2010,10,Sr. Software Developer (Team Lead),Phalanx InfoTech Pvt. Ltd.,pos3
12,2007,1,2009,13,Web Developer,ACE Computechnology Pvt. Ltd.,pos4
3,2017,3,2019,24,Contract Web Developer,HSBC,pos0
1,2010,3,2019,110,Front End Web Developer,Freelance Web Development,pos1
6,2016,3,2017,9,Web Developer,Carl Data Solutions Inc.,pos2
7,2015,5,2016,10,Senior Front End Developer,Timeline,pos3
12,2014,5,2015,5,Front End Web Developer (contract),Mobidia,pos4
8,2013,11,2014,15,Frontend Engineer,QuickMobile,pos5
12,2012,8,2013,8,Senior Front End Web Developer,tag idea revolution,pos6
7,2012,12,2012,5,Front-End Web Developer (contract),The Marketing Store,pos7
1,2012,7,2012,6,Front-End Web Developer (contract),Trapeze Media,pos8
1,2011,1,2012,12,Web Development and Design Intern,Blue Lotus Creative,pos9
1,2018,3,2019,14,Product Developer,Hedgeloop Technologies Pvt Ltd,pos0
1,2016,1,2018,24,Full stack javascript developer,JellyGlass Software Solutions,pos1
6,2015,1,2016,7,Frontend Developer,Begonia Information Systems,pos2
4,2017,3,2019,23,D�veloppeur web front-end,Desjardins,pos0
1,2017,4,2017,3,Mandat - D�veloppeur front-end,Desjardins,pos1
10,2015,4,2017,18,D�veloppeur front-end,Travailleur autonome,pos2
9,2016,12,2016,3,Mandat - D�veloppeur front-end,Global Eagle Entertainment,pos3
3,2016,11,2016,8,Mandat - D�veloppeur front-end,Tink,pos4
6,2015,10,2015,4,Frontend & Web Developer,mbiance,pos5
1,2014,10,2014,9,Lead Int�gration Web - D�veloppeur Front-End,Maisons du Monde,pos6
11,2013,1,2014,2,Web designer & Developer Front-End,Freelance,pos7
5,2011,6,2013,25,Prestataire developpeur Front-End,Mistergooddeal.com,pos9
2,2017,3,2019,25,Front End Developer,SD Global Technologies Sdn Bhd,pos0
9,2016,2,2017,5,Frontend Developer,Venturesity,pos1
10,2014,8,2016,22,Software Engineer,Freshersworld.com [Cassius Technologies],pos2
6,2013,7,2013,1,J2SE and Introduction to J2EE [Internship],Netlink Software Pvt. Limited,pos3
2,2015,3,2019,49,Associate User Interface Architect,Tavant Technologies,pos0
8,2012,1,2015,29,Lead UI Engineer,Tavant Technologies,pos1
5,2011,7,2012,14,Sr UI Engineer,Tavant Technologies,pos2
4,2010,5,2011,13,UI Engineer,Picsean Media,pos3
8,2009,4,2010,8,UI Engineer,Valtech India,pos4
9,2008,8,2009,11,UI Specialist,MindTree Ltd.,pos5
4,2018,3,2019,11,Delivery Manager,Codingmart Technologies Private Limited,pos0
7,2016,3,2019,32,Product Engineer,Codingmart Technologies,pos1
9,2014,7,2016,22,Front end develpoer,Codingmart Technologies,pos2
4,2015,1,2016,9,Contract Developer,Cleartrip.com,pos3
6,2012,8,2014,26,Frontend Developer,AJKM Solutions,pos4
8,2017,3,2019,19,Associate Experience Technology L2,SapientRazorfish,pos0
6,2016,8,2017,14,Software Engineer,COVIAM,pos1
